Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
SRR14240736_2 - polyg	(1, 3.0844195742220153)	(2, 3.11090658966888)	(3, 3.1112967541543393)	(4, 3.1117237266101254)	(5, 3.1122579680080054)	(6, 3.1127606597170345)	(7, 3.1133495872422565)	(8, 3.116299483149842)	(9, 3.1240564999820535)	(12, 3.156350130496349)	(17, 3.187155667353163)	(22, 3.189114482368304)	(27, 3.189922154402894)	(32, 3.1905727089870055)	(37, 3.191299193155619)	(42, 3.1918410064788234)	(47, 3.1923693586014514)	(52, 3.195841717356412)	(57, 3.2060406801057058)	(62, 3.2101646451010737)	(67, 3.211068017858512)	(72, 3.2119665529969943)	(77, 3.215566162163655)	(82, 3.237879364106766)	(87, 3.264941635547018)	(92, 3.2879779563585982)	(97, 3.306192012394905)	(102, 3.3188219838358117)	(107, 3.3292973218594404)	(112, 3.339846065492464)	(117, 3.3512207799796108)	(122, 3.362960419201136)	(127, 3.376909798629799)	(132, 3.3919672031309154)	(137, 3.4094072401340734)	(140, 3.420811821659999)
SRR14240737_1 - polya	(1, 0.0745016247836439)	(2, 0.08165421987048503)	(3, 0.08592652097406053)	(4, 0.0929180499493726)	(5, 0.09679173492218064)	(6, 0.10023531039045853)	(7, 0.10465608025605805)	(8, 0.11312239893414186)	(9, 0.12594020205554732)	(12, 0.14548373007770793)	(17, 0.16688284768196487)	(22, 0.18749481090429093)	(27, 0.2166407585677566)	(32, 0.24734013938733276)	(37, 0.27130119795664875)	(42, 0.2907747207079884)	(47, 0.31179447813000694)	(52, 0.3286990413929919)	(57, 0.3460661073449486)	(62, 0.3619141129087299)	(67, 0.37734208684758513)	(72, 0.3939749072855322)	(77, 0.41402592853061126)	(82, 0.4327542280776583)	(87, 0.4506260878204965)	(92, 0.466834197617987)	(97, 0.48257692533233315)	(102, 0.4980792236332684)	(107, 0.5139216503708404)	(112, 0.5295662987211828)	(117, 0.5422934009261516)	(122, 0.5536382139661432)	(127, 0.563821371419632)	(132, 0.5748591690559715)	(137, 0.5858678128263135)	(140, 0.5896873291962498)
SRR14240737_2 - polya	(1, 0.02044459843604446)	(2, 0.024455954442729296)	(3, 0.030218342030618416)	(4, 0.03809258528196409)	(5, 0.045708582868455895)	(6, 0.05230689457707409)	(7, 0.0608299013279307)	(8, 0.07429466832748922)	(9, 0.0889480852339187)	(12, 0.12317076474792628)	(17, 0.18467768363068643)	(22, 0.24927977128684148)	(27, 0.31576462280759665)	(32, 0.3674968982851039)	(37, 0.41636633610651685)	(42, 0.45728252729897384)	(47, 0.4974950665405048)	(52, 0.5370516437970935)	(57, 0.5760337819162511)	(62, 0.6123803745568128)	(67, 0.6770022580479045)	(72, 0.7503949561508311)	(77, 0.7833042719978673)	(82, 0.810769733237357)	(87, 0.843209707834262)	(92, 0.8739506599072048)	(97, 0.9046892724723825)	(102, 0.9327273732279455)	(107, 0.9603096298935607)	(112, 0.9859776293208131)	(117, 1.0086935298726212)	(122, 1.0300496365264251)	(127, 1.0515894845208673)	(132, 1.072020585796728)	(137, 1.0938903043860666)	(140, 1.1016319155433378)
SRR14240737_2 - polyg	(1, 2.6343199364510506)	(2, 2.659963640989972)	(3, 2.660274975484883)	(4, 2.66073297912046)	(5, 2.6612287748045524)	(6, 2.661709273707103)	(7, 2.662261757463968)	(8, 2.664771329447513)	(9, 2.6714281288502617)	(12, 2.696050008382186)	(17, 2.7181232641471005)	(22, 2.7197099902983313)	(27, 2.7202909080726507)	(32, 2.7207496315567705)	(37, 2.7212814196680206)	(42, 2.721759759024942)	(47, 2.72220786474305)	(52, 2.724666147517896)	(57, 2.7314811336380016)	(62, 2.73427756526599)	(67, 2.7350818160508212)	(72, 2.7359204396035866)	(77, 2.739536958684356)	(82, 2.7577190731492904)	(87, 2.7772217497666274)	(92, 2.794188579928594)	(97, 2.8084163863838887)	(102, 2.8191732631262654)	(107, 2.8288107753840483)	(112, 2.839307606840213)	(117, 2.8500198529729146)	(122, 2.8605631146601125)	(127, 2.8725039622938295)	(132, 2.885529801644204)	(137, 2.899925692734323)	(140, 2.9094352519135622)
SRR14240738_1 - polya	(1, 0.08466099709613732)	(2, 0.09377152125319592)	(3, 0.09882704163087805)	(4, 0.10741789711386077)	(5, 0.11194845507885165)	(6, 0.11571318552415176)	(7, 0.12089134417975674)	(8, 0.13120531158204365)	(9, 0.14730974673978048)	(12, 0.17148730974391646)	(17, 0.19713917895243407)	(22, 0.22060967493550993)	(27, 0.2538679407025045)	(32, 0.29132290598581373)	(37, 0.32086355558118507)	(42, 0.34411083225264605)	(47, 0.3692199167951339)	(52, 0.3892357189578167)	(57, 0.41002370112652875)	(62, 0.4286717776889528)	(67, 0.4478868136570833)	(72, 0.4682267690809809)	(77, 0.4926983110362239)	(82, 0.5147566140146719)	(87, 0.5358943358479062)	(92, 0.555678978091051)	(97, 0.5739047907699221)	(102, 0.5917773346251938)	(107, 0.6106262203390944)	(112, 0.6290971331158571)	(117, 0.6443503351042418)	(122, 0.6582135777901831)	(127, 0.6705929855422351)	(132, 0.6846086879002993)	(137, 0.6996298476793767)	(140, 0.704783655137351)
SRR14240738_2 - polya	(1, 0.028582659363942484)	(2, 0.03396374466647012)	(3, 0.04117646352991714)	(4, 0.05109957656443563)	(5, 0.06023039338618649)	(6, 0.06876742919324623)	(7, 0.07995045201822373)	(8, 0.09898497149957004)	(9, 0.11822065304830057)	(12, 0.16428976626450015)	(17, 0.24608790951744325)	(22, 0.3334481839335598)	(27, 0.43564998393173865)	(32, 0.5323027106553289)	(37, 0.634086658218801)	(42, 0.6861417546033116)	(47, 0.7357897880394118)	(52, 0.7843488994423293)	(57, 0.8324142814903865)	(62, 0.8756980059051301)	(67, 0.9395509046258169)	(72, 1.0136002497515295)	(77, 1.0534022822789417)	(82, 1.0876843570941497)	(87, 1.1286026626375905)	(92, 1.1670914950724822)	(97, 1.2050327784765904)	(102, 1.2394523140378442)	(107, 1.2731947804301917)	(112, 1.3049093920169434)	(117, 1.3331735447741941)	(122, 1.3594491928495567)	(127, 1.3861797495299337)	(132, 1.411829501243005)	(137, 1.4384120097001056)	(140, 1.4478904486909325)
SRR14240738_2 - polyg	(1, 2.7179553943937615)	(2, 2.7431491787540954)	(3, 2.7434720968096333)	(4, 2.7437853096777096)	(5, 2.7441408724547087)	(6, 2.7445670184132465)	(7, 2.745078746479399)	(8, 2.7473991685724712)	(9, 2.7555629958071473)	(12, 2.7904294993654926)	(17, 2.824713338760238)	(22, 2.8263122242800356)	(27, 2.8268955942754497)	(32, 2.8274066165097875)	(37, 2.828009573338078)	(42, 2.8285228895258157)	(47, 2.8290256182363223)	(52, 2.8320938691377933)	(57, 2.8420002186666964)	(62, 2.8455966082240276)	(67, 2.8466338280767336)	(72, 2.8476438734045466)	(77, 2.853928246972811)	(82, 2.8865876144444527)	(87, 2.917885079428313)	(92, 2.9426846567197558)	(97, 2.96145343052261)	(102, 2.973552270128047)	(107, 2.9840790458226722)	(112, 2.994119856312406)	(117, 3.003870393468063)	(122, 3.0131607282800905)	(127, 3.022890619855148)	(132, 3.0338292484140488)	(137, 3.046689857006238)	(140, 3.0551586035851597)
SRR14240739_1 - polya	(1, 0.10254922241161372)	(2, 0.11054576079008163)	(3, 0.11482217529165738)	(4, 0.12194693156891771)	(5, 0.1254619302455257)	(6, 0.12867258555432087)	(7, 0.13300028135596764)	(8, 0.1410993823345776)	(9, 0.15403564768293138)	(12, 0.1740603264741473)	(17, 0.19509792242285323)	(22, 0.21479417793144032)	(27, 0.24473777496726523)	(32, 0.2754434567145806)	(37, 0.299118249259983)	(42, 0.3178918872916399)	(47, 0.33783340119187105)	(52, 0.35399860474730616)	(57, 0.37026592497853483)	(62, 0.38537763226077154)	(67, 0.4008855433266006)	(72, 0.4174342418216973)	(77, 0.4381445292986455)	(82, 0.45672887244438803)	(87, 0.474897614097381)	(92, 0.49092770257523766)	(97, 0.5067080734179658)	(102, 0.5218516642911162)	(107, 0.5373395087612651)	(112, 0.5527664845578516)	(117, 0.5651631814445884)	(122, 0.5763964617062354)	(127, 0.5862776993434009)	(132, 0.5975087499833057)	(137, 0.6094227337628522)	(140, 0.6133053970647521)
SRR14240739_2 - polya	(1, 0.02465292760371381)	(2, 0.028490106622072447)	(3, 0.032779898854101513)	(4, 0.038421956672786306)	(5, 0.04326580990775676)	(6, 0.04778859761184769)	(7, 0.05333032245213264)	(8, 0.06314400255050891)	(9, 0.07477370955792242)	(12, 0.09923511265397963)	(17, 0.1432489606562508)	(22, 0.1888888717951222)	(27, 0.2348652328548944)	(32, 0.2718524279365629)	(37, 0.3074137799140824)	(42, 0.33649116890305536)	(47, 0.3658289777115194)	(52, 0.3956468240810832)	(57, 0.4249132849937962)	(62, 0.45120498457804087)	(67, 0.4930204255424842)	(72, 0.5422489128754568)	(77, 0.5685238902966349)	(82, 0.5900350579033882)	(87, 0.6165423619101054)	(92, 0.6414042050710651)	(97, 0.6657160005482193)	(102, 0.6873756609630044)	(107, 0.708415932457801)	(112, 0.7281632463042849)	(117, 0.745414721572529)	(122, 0.7615870599175392)	(127, 0.7780271758337899)	(132, 0.7937778927073464)	(137, 0.8107221260995129)	(140, 0.8168074327205508)
SRR14240739_2 - polyg	(1, 1.8624777336037686)	(2, 1.8761174446117925)	(3, 1.8763560141382098)	(4, 1.8766291428016317)	(5, 1.8769602416303512)	(6, 1.877304718189524)	(7, 1.87768263907483)	(8, 1.879311377757521)	(9, 1.8836245810178434)	(12, 1.9001951298060138)	(17, 1.915096583757959)	(22, 1.9164836314437934)	(27, 1.9171667875456095)	(32, 1.917796432725612)	(37, 1.9185090198344252)	(42, 1.9191018762556813)	(47, 1.9196974082230276)	(52, 1.9220117555914509)	(57, 1.927665184481021)	(62, 1.930221668770649)	(67, 1.9312089452781038)	(72, 1.9321650070811671)	(77, 1.9352641813028513)	(82, 1.9475429311994248)	(87, 1.9598892386347875)	(92, 1.9702092658308215)	(97, 1.9793009944090674)	(102, 1.9865510554282406)	(107, 1.9933850690303152)	(112, 2.0007544148126972)	(117, 2.0100040006102917)	(122, 2.020987563236811)	(127, 2.0340897124427855)	(132, 2.048826397347981)	(137, 2.065678770324368)	(140, 2.076722086813578)
SRR14240740_1 - polya	(1, 0.09908291918050725)	(2, 0.10816694401204036)	(3, 0.11285334555861282)	(4, 0.12096411770222235)	(5, 0.1251289197589631)	(6, 0.1283364568516065)	(7, 0.13288996044387316)	(8, 0.14201195611949366)	(9, 0.15619906254982113)	(12, 0.17784304321926409)	(17, 0.2014341288041977)	(22, 0.223687441597969)	(27, 0.2560258105813451)	(32, 0.28983205245851973)	(37, 0.31689946874292574)	(42, 0.3384649097190722)	(47, 0.36211994619931087)	(52, 0.3808463671170092)	(57, 0.40035578680909867)	(62, 0.41765530337530327)	(67, 0.43483291354733267)	(72, 0.45290743502601527)	(77, 0.47495270756349733)	(82, 0.4951446032164203)	(87, 0.5144665668466468)	(92, 0.5324415647445109)	(97, 0.5493617725629375)	(102, 0.5654959839087557)	(107, 0.5825137168425224)	(112, 0.5994181367836706)	(117, 0.6130788474070185)	(122, 0.6255280882574314)	(127, 0.6363068118145482)	(132, 0.6478351597725686)	(137, 0.659628903946105)	(140, 0.663644420631618)
SRR14240740_2 - polya	(1, 0.0271571473843809)	(2, 0.03204339547878162)	(3, 0.03801680879336801)	(4, 0.04605963311071594)	(5, 0.053157183256836237)	(6, 0.059581250536775335)	(7, 0.06783391372934293)	(8, 0.08251064420184961)	(9, 0.09832450153149903)	(12, 0.13321291246516362)	(17, 0.1965614702750493)	(22, 0.26194086870396566)	(27, 0.3228670865076252)	(32, 0.3740681717543185)	(37, 0.4244484872290812)	(42, 0.46577855193889367)	(47, 0.5057840337297007)	(52, 0.5460824905596238)	(57, 0.5857572263137749)	(62, 0.6214746007278312)	(67, 0.6720705506277005)	(72, 0.7440754616567669)	(77, 0.7804964957657263)	(82, 0.8087685870404409)	(87, 0.8423322152085522)	(92, 0.874364818973751)	(97, 0.9056905654992814)	(102, 0.9330757377947343)	(107, 0.9594940524917941)	(112, 0.984204278744566)	(117, 1.0066276609505391)	(122, 1.0273945151215638)	(127, 1.048375205098765)	(132, 1.0680764774767695)	(137, 1.0890689584002924)	(140, 1.0965320278823905)
SRR14240740_2 - polyg	(1, 1.6366333111120626)	(2, 1.659450790710353)	(3, 1.659725579713617)	(4, 1.6600543272847943)	(5, 1.6604000618125372)	(6, 1.6608267341921505)	(7, 1.6612893789503729)	(8, 1.6629550999265215)	(9, 1.668490849301364)	(12, 1.6910255460344772)	(17, 1.7116153361641264)	(22, 1.7132550770890576)	(27, 1.7139873148402998)	(32, 1.7148208747912914)	(37, 1.7166816459981202)	(42, 1.7184374977673393)	(47, 1.7197756702515974)	(52, 1.724623547808815)	(57, 1.7346686346888542)	(62, 1.7393388486650525)	(67, 1.7407589582339198)	(72, 1.7421121192092652)	(77, 1.7447195171187804)	(82, 1.7507766661369069)	(87, 1.7627412791088362)	(92, 1.7784805936761459)	(97, 1.7955281037455388)	(102, 1.811008017493767)	(107, 1.8272369561032562)	(112, 1.8447367189103847)	(117, 1.86519341123918)	(122, 1.8888240664405838)	(127, 1.916886918379722)	(132, 1.9490222432705049)	(137, 1.9853663364585503)	(140, 2.008306921530303)
SRR14240741_1 - polya	(1, 0.08386959034692544)	(2, 0.09254604654302326)	(3, 0.09772379526253226)	(4, 0.10650704186513822)	(5, 0.11125868628937215)	(6, 0.11510208359290804)	(7, 0.12049447045619086)	(8, 0.1312633842213939)	(9, 0.14771545080819404)	(12, 0.17294336268229757)	(17, 0.19994378383828487)	(22, 0.22427233017005346)	(27, 0.2579153260769992)	(32, 0.2956831807351291)	(37, 0.32594335261650875)	(42, 0.3499739431408121)	(47, 0.3758047450128457)	(52, 0.3970632257571186)	(57, 0.4190106632229827)	(62, 0.43954127747378813)	(67, 0.4598690956853039)	(72, 0.481170715524483)	(77, 0.5060287730996108)	(82, 0.5287212058172138)	(87, 0.5506350201649892)	(92, 0.5715653054421321)	(97, 0.5913593830872587)	(102, 0.6101777559093581)	(107, 0.6294509924233369)	(112, 0.6486975842022267)	(117, 0.6650845192143644)	(122, 0.6804056648229355)	(127, 0.6943317682300527)	(132, 0.7103112079682476)	(137, 0.7272597970787729)	(140, 0.733037898202394)
SRR14240741_2 - polya	(1, 0.030567432199511038)	(2, 0.0359999976315791)	(3, 0.04305873776869206)	(4, 0.052435146926259134)	(5, 0.06088427700949305)	(6, 0.06819571919765005)	(7, 0.07728347705841786)	(8, 0.09245828809015022)	(9, 0.11089813650106245)	(12, 0.15126068083811312)	(17, 0.22177893277770178)	(22, 0.29444800694421003)	(27, 0.3662756572938948)	(32, 0.4264134587885883)	(37, 0.48703826683018925)	(42, 0.5352794055737233)	(47, 0.5822223536131911)	(52, 0.6282411945705981)	(57, 0.6739855524633566)	(62, 0.7154352442852753)	(67, 0.780209229685483)	(72, 0.8524490275644437)	(77, 0.8919037477130993)	(82, 0.925287697584456)	(87, 0.9654480802806715)	(92, 1.003300944331705)	(97, 1.040018869547631)	(102, 1.072499858952077)	(107, 1.1037518070839976)	(112, 1.1332067158604602)	(117, 1.1596065731461842)	(122, 1.1845172857930355)	(127, 1.2097726882668343)	(132, 1.2333467233700464)	(137, 1.2572102556346636)	(140, 1.2657052738727734)
SRR14240741_2 - polyg	(1, 2.584434627903737)	(2, 2.6122434841569135)	(3, 2.6125141608308353)	(4, 2.612866251973085)	(5, 2.6132574643533624)	(6, 2.613688855302425)	(7, 2.614345457702836)	(8, 2.6169665806506948)	(9, 2.622814677070463)	(12, 2.6453645816019544)	(17, 2.6654297588533056)	(22, 2.6673041948202125)	(27, 2.668061878041042)	(32, 2.668738358259694)	(37, 2.669429641108952)	(42, 2.6699126297989815)	(47, 2.6704514455530064)	(52, 2.6728361493434862)	(57, 2.67860473449029)	(62, 2.6809765388455284)	(67, 2.681942304759435)	(72, 2.6828626054507683)	(77, 2.6869109134551095)	(82, 2.7040762553709237)	(87, 2.7200087496234846)	(92, 2.732895919828276)	(97, 2.7432884238438064)	(102, 2.7503822673620686)	(107, 2.756258277313835)	(112, 2.762064080503303)	(117, 2.768662247362446)	(122, 2.7760280363515393)	(127, 2.784516076206649)	(132, 2.7943835097680023)	(137, 2.8062091198922574)	(140, 2.814133390987465)
SRR14240742_1 - polya	(1, 0.058715638717862215)	(2, 0.07154163684762474)	(3, 0.07738432417577921)	(4, 0.08767640560185695)	(5, 0.09213061245705216)	(6, 0.09588215675054179)	(7, 0.10102218151699072)	(8, 0.1130997958909641)	(9, 0.12997572926507753)	(12, 0.1549043681066276)	(17, 0.18462170043377382)	(22, 0.21431545025028745)	(27, 0.255662329249388)	(32, 0.2969553053670425)	(37, 0.3302470725200704)	(42, 0.35845271778809523)	(47, 0.38866528283852575)	(52, 0.41352028649381484)	(57, 0.43866405558542143)	(62, 0.4613595750527839)	(67, 0.4845180817697086)	(72, 0.5095862905721453)	(77, 0.5399239873116468)	(82, 0.5669582074596775)	(87, 0.593472649822337)	(92, 0.6174618384444013)	(97, 0.6410467554556213)	(102, 0.6642413578520856)	(107, 0.6893114917574312)	(112, 0.713082662475076)	(117, 0.7327620269601036)	(122, 0.7515312990450045)	(127, 0.7692658283164349)	(132, 0.7881587882632252)	(137, 0.8084132772422515)	(140, 0.8153653051215919)
SRR14240742_2 - polya	(1, 0.026284873840787253)	(2, 0.03216606322711738)	(3, 0.03955364563956972)	(4, 0.05027887522012348)	(5, 0.059492899017283093)	(6, 0.06821120881543125)	(7, 0.0772327223217126)	(8, 0.09563429975103607)	(9, 0.11611980107911643)	(12, 0.16111908157190427)	(17, 0.24451309575317484)	(22, 0.32487459157738596)	(27, 0.39858966960902603)	(32, 0.46350798989898506)	(37, 0.5264347912298086)	(42, 0.5790603668957379)	(47, 0.6305939279366602)	(52, 0.6799939936789247)	(57, 0.7289613925424401)	(62, 0.7734091310518617)	(67, 0.834607671246326)	(72, 0.9033170004394048)	(77, 0.9444367172952688)	(82, 0.9793835916741223)	(87, 1.0215775159530873)	(92, 1.0612822821709964)	(97, 1.1002762041398377)	(102, 1.1356865470439803)	(107, 1.1708514393272536)	(112, 1.2032735412412392)	(117, 1.2331434379739061)	(122, 1.2621711021839812)	(127, 1.2917272071425168)	(132, 1.3201734902741393)	(137, 1.3499346186924606)	(140, 1.3604365363355955)
SRR14240742_2 - polyg	(1, 1.0624642953569887)	(2, 1.0889874006827378)	(3, 1.0892160066531555)	(4, 1.0894373934876656)	(5, 1.0896900632444433)	(6, 1.0900510200398401)	(7, 1.0906068935047508)	(8, 1.0919953739777102)	(9, 1.094760303030449)	(12, 1.1050600848681618)	(17, 1.1143106856205882)	(22, 1.1154797043619464)	(27, 1.116010551489043)	(32, 1.116502415282237)	(37, 1.1170847589121435)	(42, 1.1175544840218865)	(47, 1.1180304657160829)	(52, 1.1192861140883363)	(57, 1.122029385733351)	(62, 1.1237691974871633)	(67, 1.1247534063492781)	(72, 1.1257414654172107)	(77, 1.127855228411054)	(82, 1.1349627083502785)	(87, 1.1422886874696494)	(92, 1.1484288031972107)	(97, 1.1535505394860264)	(102, 1.1576899920156358)	(107, 1.1615450105904723)	(112, 1.165658474230813)	(117, 1.1704924076347656)	(122, 1.175879326849266)	(127, 1.181918374674116)	(132, 1.1886374651014937)	(137, 1.1967219347669253)	(140, 1.202385587524563)
SRR14240743_1 - polya	(1, 0.08932885882600199)	(2, 0.09816521186119483)	(3, 0.10217042565424575)	(4, 0.1091855456211164)	(5, 0.11279653365534532)	(6, 0.11583192210254897)	(7, 0.11984313172463142)	(8, 0.12794499570346388)	(9, 0.14057670851560466)	(12, 0.1590015913379937)	(17, 0.1784028949181647)	(22, 0.1975667636686877)	(27, 0.22716907097162395)	(32, 0.26017401124994405)	(37, 0.2851832137232895)	(42, 0.3043099083338171)	(47, 0.32525423851524804)	(52, 0.3415838788825747)	(57, 0.3588926381307475)	(62, 0.37367025815326693)	(67, 0.38865323532011575)	(72, 0.4054682380475434)	(77, 0.4264452454971962)	(82, 0.44553686450788943)	(87, 0.4629778317862071)	(92, 0.47848424482750695)	(97, 0.4935136896693499)	(102, 0.5082298524442964)	(107, 0.5241790574595735)	(112, 0.5397742087705397)	(117, 0.5522269460860899)	(122, 0.5638717454396437)	(127, 0.5742022590694896)	(132, 0.5856123217164595)	(137, 0.5975119438038525)	(140, 0.6018028588502551)
SRR14240743_2 - polya	(1, 0.02121773998526795)	(2, 0.02527092041057099)	(3, 0.030323905326878883)	(4, 0.03718313373893018)	(5, 0.04327639499220565)	(6, 0.04887649930763914)	(7, 0.056096976418839116)	(8, 0.06885010476886806)	(9, 0.08240517525186192)	(12, 0.11220354616412867)	(17, 0.16729292351422195)	(22, 0.22381140671397642)	(27, 0.2797506928292868)	(32, 0.32618209305787477)	(37, 0.3725079666955081)	(42, 0.41032575893742396)	(47, 0.446783397363541)	(52, 0.48218367133995077)	(57, 0.5173836846267078)	(62, 0.5478400977751832)	(67, 0.600067066345632)	(72, 0.6561220719612505)	(77, 0.686204645169611)	(82, 0.711033972772011)	(87, 0.7416711601657864)	(92, 0.7699876619329148)	(97, 0.7988099118788511)	(102, 0.8242903865140734)	(107, 0.8499831134970114)	(112, 0.8745792033500855)	(117, 0.8955732989124779)	(122, 0.9151349909192419)	(127, 0.9350825145241839)	(132, 0.9549967612780008)	(137, 0.977083896472838)	(140, 0.9847459663922091)
SRR14240743_2 - polyg	(1, 1.0102672126648458)	(2, 1.0293864124890841)	(3, 1.0295677863172874)	(4, 1.0297731434616166)	(5, 1.030039957853519)	(6, 1.0303067722454213)	(7, 1.030617056397802)	(8, 1.0319271450411878)	(9, 1.0350524709238642)	(12, 1.0469209147002934)	(17, 1.0581978699427634)	(22, 1.059360461191974)	(27, 1.0600011155239912)	(32, 1.0606330759039129)	(37, 1.0613046087554423)	(42, 1.0618544262776322)	(47, 1.0623925519332105)	(52, 1.0638381463127082)	(57, 1.0671874164097115)	(62, 1.068904022261434)	(67, 1.069914319453244)	(72, 1.0708886416708647)	(77, 1.0736575155176176)	(82, 1.0875342622281523)	(87, 1.101341757113373)	(92, 1.1119777582323744)	(97, 1.1205991607967876)	(102, 1.1272404408235435)	(107, 1.1327353183394737)	(112, 1.13803533141188)	(117, 1.1438377949571272)	(122, 1.1504943643479133)	(127, 1.157640193387671)	(132, 1.1650543357765888)	(137, 1.172865102255941)	(140, 1.1776797529682463)
SRR14240744_1 - polya	(1, 0.06786048030906368)	(2, 0.07767225632403059)	(3, 0.08295498165638185)	(4, 0.09235446875145854)	(5, 0.09714787453769808)	(6, 0.1012173675070603)	(7, 0.10682922369690354)	(8, 0.11797940684246946)	(9, 0.13553101009664928)	(12, 0.16071897445345806)	(17, 0.18755819532508836)	(22, 0.21358876969099758)	(27, 0.2517590206102093)	(32, 0.2946689309469105)	(37, 0.3276539703037832)	(42, 0.35330009181700506)	(47, 0.38103479371846055)	(52, 0.40308043373424624)	(57, 0.4261036624246251)	(62, 0.4463366317497342)	(67, 0.46695527941476617)	(72, 0.48923936423262837)	(77, 0.5167186395803175)	(82, 0.5420911273008479)	(87, 0.5658282898406164)	(92, 0.5867463065302818)	(97, 0.6066511954155291)	(102, 0.6261777588842661)	(107, 0.6477753957807315)	(112, 0.6691713524921806)	(117, 0.685271978859715)	(122, 0.7002341275856161)	(127, 0.7130416946821801)	(132, 0.726864665488028)	(137, 0.7412912762920845)	(140, 0.7462744575301972)
SRR14240744_2 - polya	(1, 0.022622494364421878)	(2, 0.02769601151873968)	(3, 0.035070818631425575)	(4, 0.04552597544494728)	(5, 0.055327247283611256)	(6, 0.06433020172325214)	(7, 0.07654218202343979)	(8, 0.09604143463378888)	(9, 0.11562121926246047)	(12, 0.1614609194396554)	(17, 0.2446471680443069)	(22, 0.3336989486965175)	(27, 0.433425073307771)	(32, 0.5108525823239433)	(37, 0.6077026634634531)	(42, 0.6674260835994479)	(47, 0.7197780229452527)	(52, 0.7681872197157507)	(57, 0.8158516703863705)	(62, 0.8582297192629331)	(67, 0.9331167932402404)	(72, 1.0135462207741865)	(77, 1.052377709591668)	(82, 1.0852927211065213)	(87, 1.1242362544712339)	(92, 1.1601241229494228)	(97, 1.1953876932160072)	(102, 1.2261300909322035)	(107, 1.256038281980341)	(112, 1.2844062106432586)	(117, 1.3097457852780399)	(122, 1.333207038120251)	(127, 1.356674418398639)	(132, 1.3794219124610658)	(137, 1.4035403766006307)	(140, 1.4120694176194042)
SRR14240744_2 - polyg	(1, 1.5951230720065837)	(2, 1.6172702523932978)	(3, 1.6175153498403663)	(4, 1.6178050900367222)	(5, 1.6181744869033754)	(6, 1.6185141219371704)	(7, 1.6188485048828138)	(8, 1.6205694391004448)	(9, 1.6274715582794985)	(12, 1.655327233278043)	(17, 1.680577872553459)	(22, 1.681614284615349)	(27, 1.682116734381839)	(32, 1.6825852206449503)	(37, 1.6831874600863184)	(42, 1.6838105328106878)	(47, 1.6844083955119296)	(52, 1.6861218017365434)	(57, 1.6910916776846723)	(62, 1.693213521297865)	(67, 1.694300178336404)	(72, 1.6953539222891933)	(77, 1.6993941786345126)	(82, 1.7294545051694379)	(87, 1.7633744162172718)	(92, 1.7888482692391254)	(97, 1.8087878219061726)	(102, 1.8223644697777168)	(107, 1.8333243522625946)	(112, 1.8427219135920154)	(117, 1.852163067253094)	(122, 1.8616280303804587)	(127, 1.8715254154322944)	(132, 1.8820541014799368)	(137, 1.893093990774322)	(140, 1.8999061241763806)
SRR14240745_1 - polya	(1, 0.0864810533654637)	(2, 0.09713044557121414)	(3, 0.10220710682840188)	(4, 0.11079362221365546)	(5, 0.11476475673006475)	(6, 0.11803108573691018)	(7, 0.12246607762707266)	(8, 0.13207436772728814)	(9, 0.14664850871207255)	(12, 0.16818695276667922)	(17, 0.1926103319874898)	(22, 0.2165232103986309)	(27, 0.24977920711132526)	(32, 0.2837057354276339)	(37, 0.31113594122452914)	(42, 0.333880929847976)	(47, 0.35848109026789476)	(52, 0.37819734793927434)	(57, 0.39832618097475325)	(62, 0.41654778710848356)	(67, 0.4354979070175474)	(72, 0.4552481808963356)	(77, 0.47782824245355915)	(82, 0.4983652699779409)	(87, 0.5182781516360835)	(92, 0.5364379101199802)	(97, 0.5541786507762531)	(102, 0.5708429846268777)	(107, 0.5880175615886306)	(112, 0.6046203054879622)	(117, 0.6186123054686863)	(122, 0.6316701482383799)	(127, 0.6437781141860431)	(132, 0.6568320914776219)	(137, 0.6702659164185965)	(140, 0.6749562875628641)
SRR14240745_2 - polya	(1, 0.028290145828125408)	(2, 0.03381520254660791)	(3, 0.04019839540653382)	(4, 0.04942786865151752)	(5, 0.059972892948173484)	(6, 0.06708408418635094)	(7, 0.07892919762222071)	(8, 0.09351751202675869)	(9, 0.10881192043356543)	(12, 0.14409316997977442)	(17, 0.21372434654511233)	(22, 0.2760768278206397)	(27, 0.3330276899788111)	(32, 0.38077871422421083)	(37, 0.42832589892370015)	(42, 0.46937573030961205)	(47, 0.5091087221511468)	(52, 0.5466489571075337)	(57, 0.5840580235065651)	(62, 0.6188522228103333)	(67, 0.6727905890245187)	(72, 0.7285666035343896)	(77, 0.7599261966840564)	(82, 0.7865214592081957)	(87, 0.8179181609477626)	(92, 0.8475166422684131)	(97, 0.8765028318557093)	(102, 0.9026772726624381)	(107, 0.9285329403739822)	(112, 0.9525133358028585)	(117, 0.974054614541416)	(122, 0.9947416226166446)	(127, 1.0155904653756047)	(132, 1.0353020844732468)	(137, 1.0557411865520583)	(140, 1.062997462068804)
