Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR14240763_2	(1, 0.013658974143947627)	(2, 0.020250502529449897)	(3, 0.007039793067051111)	(4, 0.007830077879002476)	(5, 0.007358526720490059)	(6, 0.008875058532742956)	(7, 0.007649607682534761)	(8, 0.007696180636461913)	(9, 0.007848998141535382)	(12, 0.008098454526007692)	(17, 0.008493742472464396)	(22, 0.010351421172233682)	(27, 0.012460884904171637)	(32, 0.02010146907688301)	(37, 0.014754593466540369)	(42, 0.012743249438294772)	(47, 0.014488062814011516)	(52, 0.015620932640394268)	(57, 0.013170706952513378)	(62, 0.010911712891955553)	(67, 0.014175958995262979)	(72, 0.017249437449839408)	(77, 0.013070683764509018)	(82, 0.009762812383305754)	(87, 0.01940778082480597)	(92, 0.012195012266765953)	(97, 0.014122408297047466)	(102, 0.009918335615700047)	(107, 0.019957755583205002)	(112, 0.012790344974665172)	(117, 0.02399237190797293)	(122, 0.012704906002708441)	(127, 0.011896429726387605)	(132, 0.016780211166167177)	(137, 0.020678233205231485)	(142, 0.013128468389397087)	(147, 0.022110025648311157)	(150, 0.017360618958841362)
SRR14240764_1	(1, 2.087787954328041)	(2, 2.2114902876803963)	(3, 2.0873082317567317)	(4, 2.087710469447164)	(5, 2.0873310214275778)	(6, 2.0873025343390204)	(7, 2.087427877528673)	(8, 2.0873002553719355)	(9, 2.0876477978523376)	(12, 2.087231202669272)	(17, 2.087234621119899)	(22, 2.0873581411358844)	(27, 2.0881277483203555)	(32, 2.090634156320004)	(37, 0.4257993547201001)	(42, 0.0004998073437072464)	(47, 0.00026403597058421356)	(52, 0.00014814284978962108)	(57, 0.00013823867207922276)	(62, 0.00010554594803326159)	(67, 5.1785606735176965e-05)	(72, 7.07326420575639e-05)	(77, 0.00010036582628484916)	(82, 1.4064820153496318e-05)	(87, 1.3671753784560816e-05)	(92, 9.246626103909741e-06)	(97, 1.1261564540846868e-05)	(102, 9.882902960769765e-05)	(107, 8.850288686998588e-05)	(112, 4.6339725241421955e-05)	(117, 0.00035914598625058934)	(122, 0.0003724339654737914)	(127, 0.0006990719690443104)	(132, 0.0013735000531515027)	(137, 0.000669159526509801)	(142, 7.514628033868989e-05)	(147, 0.0002444425388363554)	(150, 2.5321189339157112e-05)
SRR14240764_2	(1, 0.02298794098240984)	(2, 0.029367909335761312)	(3, 0.01637437850288636)	(4, 0.017141250926855915)	(5, 0.01663873868470053)	(6, 0.018087022266966957)	(7, 0.016994257549898896)	(8, 0.01696463097779903)	(9, 0.017156064212905844)	(12, 0.017419740704594636)	(17, 0.017819243634525878)	(22, 0.019545333304405645)	(27, 0.02119211491974116)	(32, 0.02881662719799538)	(37, 0.0166097956281684)	(42, 0.012880739823809755)	(47, 0.01456799237875018)	(52, 0.015704490976903164)	(57, 0.013155699665276917)	(62, 0.011028822857720553)	(67, 0.01432257430691124)	(72, 0.017429016377007476)	(77, 0.013173283405692003)	(82, 0.010001019140861407)	(87, 0.01979480104229132)	(92, 0.012690790379383228)	(97, 0.014813635536823832)	(102, 0.010745643870585091)	(107, 0.02156786156973981)	(112, 0.014343813374895603)	(117, 0.02716457630656579)	(122, 0.014637008468661538)	(127, 0.014201325727818223)	(132, 0.020508748815727795)	(137, 0.025346807773391714)	(142, 0.0164645201245087)	(147, 0.028399787918620904)	(150, 0.02199607461456805)
SRR14240765_1	(1, 1.4204237277544616)	(2, 1.5452101583443423)	(3, 1.4198808165094081)	(4, 1.4202702094053448)	(5, 1.4199000063030476)	(6, 1.4198632258652384)	(7, 1.4200095480417403)	(8, 1.4198728207620583)	(9, 1.420262213657995)	(12, 1.4197995797163336)	(17, 1.4198066159740017)	(22, 1.4199183965219524)	(27, 1.420495209735769)	(32, 1.4221688795710359)	(37, 0.28807158380573283)	(42, 0.0005194788600405989)	(47, 0.00026431400913168394)	(52, 0.00016018714896698537)	(57, 0.00014711821909557072)	(62, 0.0001250073590157902)	(67, 5.735334213949366e-05)	(72, 7.13398691136257e-05)	(77, 0.0001103245683992807)	(82, 1.953826220219958e-05)	(87, 1.5314384038270825e-05)	(92, 8.731371455286931e-06)	(97, 1.1941872587779057e-05)	(102, 9.895183836745828e-05)	(107, 8.962175025050422e-05)	(112, 4.975534824889825e-05)	(117, 0.0003458836924218771)	(122, 0.0003716766309146891)	(127, 0.0007128761275961183)	(132, 0.0013549360531660117)	(137, 0.0006810544160914812)	(142, 7.942488909392369e-05)	(147, 0.0002345540675800927)	(150, 1.5687569591179246e-05)
SRR14240765_2	(1, 0.015539734974397576)	(2, 0.021986706062566738)	(3, 0.008764938244885322)	(4, 0.009589299796652953)	(5, 0.009091964311493431)	(6, 0.010648736320505631)	(7, 0.009463766563260598)	(8, 0.009453372091705816)	(9, 0.009656464074391538)	(12, 0.009912967649374133)	(17, 0.010312595101918714)	(22, 0.012083813054853393)	(27, 0.013562866399625229)	(32, 0.020377002206098657)	(37, 0.014887478698807365)	(42, 0.013019719796423732)	(47, 0.014716231146025579)	(52, 0.015763768571659346)	(57, 0.013305528932091044)	(62, 0.011154195646774312)	(67, 0.014390851230992865)	(72, 0.017447299994442327)	(77, 0.013241350697008268)	(82, 0.010052788498000538)	(87, 0.01963567276194242)	(92, 0.012520864148982989)	(97, 0.01449026808899842)	(102, 0.010468467745727138)	(107, 0.02080695008605073)	(112, 0.0138136991891189)	(117, 0.025814535870434908)	(122, 0.014029671596024649)	(127, 0.013483157340163997)	(132, 0.01941532489860315)	(137, 0.02371744563349968)	(142, 0.015389643562691133)	(147, 0.026248793957159157)	(150, 0.020224546408862936)
SRR14240766_1	(1, 0.5198885777734379)	(2, 0.6464028688856038)	(3, 0.5193672213768864)	(4, 0.5197946190382352)	(5, 0.5194187840974245)	(6, 0.5193867006268674)	(7, 0.5195322220826082)	(8, 0.5193798255974624)	(9, 0.5197911815235327)	(12, 0.5193080961240027)	(17, 0.519314741985761)	(22, 0.5194543050826841)	(27, 0.5203471422347563)	(32, 0.5230921123085553)	(37, 0.1055983772067903)	(42, 0.0005110281875844578)	(47, 0.0002668473350634135)	(52, 0.0001463758486672888)	(57, 0.0001363202897197818)	(62, 0.00011293453867481152)	(67, 5.8115667641090445e-05)	(72, 7.419426136926463e-05)	(77, 0.00010786931409354985)	(82, 1.782038309817639e-05)	(87, 1.8173923825830217e-05)	(92, 1.2452832003503289e-05)	(97, 1.630487815659594e-05)	(102, 9.841686388078558e-05)	(107, 9.99708731413831e-05)	(112, 6.0522993419687726e-05)	(117, 0.00040870564332760135)	(122, 0.0003952595912623013)	(127, 0.000753172968363439)	(132, 0.0014302909444865535)	(137, 0.0007276493862541228)	(142, 8.600267011206985e-05)	(147, 0.00027536532040268763)	(150, 3.304103207524271e-05)
SRR14240766_2	(1, 0.019806959716017286)	(2, 0.026111361680469857)	(3, 0.012957138752095539)	(4, 0.01366297510434977)	(5, 0.01320578564891237)	(6, 0.014832875941446475)	(7, 0.013570162207381274)	(8, 0.013557557986805307)	(9, 0.013780996442470201)	(12, 0.014026664159878167)	(17, 0.014443061774178798)	(22, 0.0163032155635449)	(27, 0.0180384729853855)	(32, 0.025896173260091047)	(37, 0.016060456555161983)	(42, 0.01295872790152757)	(47, 0.014723199549671575)	(52, 0.015855820903237193)	(57, 0.013292526228648995)	(62, 0.011132742281496669)	(67, 0.01446121151894119)	(72, 0.01760915603744066)	(77, 0.013216351368708898)	(82, 0.010045036507026447)	(87, 0.019859994038461424)	(92, 0.012580669899779835)	(97, 0.014626089729795483)	(102, 0.010560257834917023)	(107, 0.021415700845798302)	(112, 0.014172995290646896)	(117, 0.026855141577909022)	(122, 0.014689462634293377)	(127, 0.014246634955450367)	(132, 0.02057533466848969)	(137, 0.02548896465758182)	(142, 0.016695459561271022)	(147, 0.02882719576203604)	(150, 0.022470449938998147)
SRR14240767_1	(1, 0.46152509604219855)	(2, 0.5868311748064379)	(3, 0.4610224704679649)	(4, 0.46143956768108185)	(5, 0.4610435596528978)	(6, 0.4610365299245868)	(7, 0.4611490055775622)	(8, 0.4610060677685727)	(9, 0.4614184784961489)	(12, 0.4609451434565443)	(17, 0.46095006426636204)	(22, 0.4610749591060201)	(27, 0.4617252089747838)	(32, 0.4632984621707766)	(37, 0.09334422643309653)	(42, 0.0004920552454014412)	(47, 0.00025311920682245126)	(52, 0.0001297710280178923)	(57, 0.00012983718292372605)	(62, 0.00010379016513975333)	(67, 5.508207625338053e-05)	(72, 6.835637437230186e-05)	(77, 0.00010090026009528682)	(82, 1.427663939000982e-05)	(87, 1.3309981906706372e-05)	(92, 1.0115961108347894e-05)	(97, 8.378606478863239e-06)	(102, 9.979461311685904e-05)	(107, 9.126516542204419e-05)	(112, 5.079447640545776e-05)	(117, 0.00035438093222185587)	(122, 0.0003761081611440263)	(127, 0.000691434985616676)	(132, 0.00126930225324618)	(137, 0.000658316678658856)	(142, 7.083248691126597e-05)	(147, 0.00024216593561533303)	(150, 1.7936691501592307e-05)
SRR14240767_2	(1, 0.00788384030074115)	(2, 0.014467180863954782)	(3, 0.0013110443299939585)	(4, 0.0020374495887931134)	(5, 0.0015688010347291426)	(6, 0.003043872358645491)	(7, 0.0018863104301074828)	(8, 0.0018710793521004038)	(9, 0.002078456337273711)	(12, 0.0023486322286915898)	(17, 0.002736673231456558)	(22, 0.004558544485380245)	(27, 0.006013932570025906)	(32, 0.012676240414599317)	(37, 0.013155128529130138)	(42, 0.012857610328391242)	(47, 0.014637247078169748)	(52, 0.015748107696360803)	(57, 0.0132493386993718)	(62, 0.011009901402590344)	(67, 0.014282052931060418)	(72, 0.017365817430730193)	(77, 0.013094250473432639)	(82, 0.009872949893858507)	(87, 0.019643637955178324)	(92, 0.012379973089406122)	(97, 0.014359676155122902)	(102, 0.01023965540508009)	(107, 0.020776190254467704)	(112, 0.013604932559540563)	(117, 0.025788700466301356)	(122, 0.013866276846628372)	(127, 0.013223754917294817)	(132, 0.019063053794183483)	(137, 0.023504876109592933)	(142, 0.015190062622255342)	(147, 0.026221966343392737)	(150, 0.020568495303459566)
SRR14240768_1	(1, 0.6202400718350013)	(2, 0.7454466936516164)	(3, 0.6197829911503989)	(4, 0.6202283518174474)	(5, 0.6197930368797309)	(6, 0.6197595511152911)	(7, 0.6199202827846019)	(8, 0.6197444825212932)	(9, 0.6201245459476842)	(12, 0.6196959281628556)	(17, 0.6197083178956982)	(22, 0.6198221694947934)	(27, 0.6203629645904951)	(32, 0.62171880319266)	(37, 0.12525304981527782)	(42, 0.000503436528847053)	(47, 0.0002507287224748138)	(52, 0.00014459954084084263)	(57, 0.00013824523042912262)	(62, 0.00010291985310468704)	(67, 5.813411841252054e-05)	(72, 6.881392345265936e-05)	(77, 0.00010839844421098858)	(82, 2.4077380159526746e-05)	(87, 2.0225017124312775e-05)	(92, 8.530779013358039e-06)	(97, 1.2413706257864333e-05)	(102, 0.00010091555962738711)	(107, 0.00010171701262789221)	(112, 5.188076939687568e-05)	(117, 0.00036993986299596534)	(122, 0.00037011090060940524)	(127, 0.0007084214677517657)	(132, 0.0013290624175127282)	(137, 0.0006454375866437335)	(142, 7.443307120900272e-05)	(147, 0.00019770406925392068)	(150, 1.593121062563955e-05)
SRR14240768_2	(1, 0.022294821963975916)	(2, 0.028533219879098647)	(3, 0.01527453144918536)	(4, 0.016120047001288683)	(5, 0.015589297634918876)	(6, 0.01723847153357585)	(7, 0.015947595314424044)	(8, 0.015959315331977954)	(9, 0.016125069865954644)	(12, 0.01641170800955878)	(17, 0.016834298356788242)	(22, 0.018640855348311974)	(27, 0.0200807432192206)	(32, 0.026583008958128443)	(37, 0.016049498015628706)	(42, 0.013079496931821182)	(47, 0.014751707904607215)	(52, 0.015893053628990298)	(57, 0.013353613846002761)	(62, 0.011211695741562916)	(67, 0.014475405373579386)	(72, 0.017627558080403564)	(77, 0.013205062838367034)	(82, 0.010001304769099353)	(87, 0.01958251515572252)	(92, 0.0123484473054525)	(97, 0.01419075296259811)	(102, 0.010174309598547066)	(107, 0.020230386243900424)	(112, 0.013144304287868579)	(117, 0.024391006899848338)	(122, 0.013134515840787961)	(127, 0.012435035894176827)	(132, 0.017713107905055325)	(137, 0.02152630142768929)	(142, 0.013715461548868603)	(147, 0.023346580349008026)	(150, 0.01806437448282043)
SRR14240769_1	(1, 1.568152046743132)	(2, 1.6913400836254204)	(3, 1.5676666683237157)	(4, 1.5680841440626956)	(5, 1.5676968472927983)	(6, 1.5676582852767482)	(7, 1.5678301377395814)	(8, 1.5676557703626577)	(9, 1.5680581566170966)	(12, 1.5675928975104017)	(17, 1.5676009452354909)	(22, 1.5677149546742482)	(27, 1.5683351324889017)	(32, 1.5702623949867232)	(37, 0.3184356350370146)	(42, 0.0005185502537587164)	(47, 0.00026271774522069227)	(52, 0.0001465645461262759)	(57, 0.00014545045653419772)	(62, 0.00011812142297136605)	(67, 5.7647048837680006e-05)	(72, 7.263120423108392e-05)	(77, 0.00011065315114499473)	(82, 1.7133931922863745e-05)	(87, 1.511945637905651e-05)	(92, 8.020822214886289e-06)	(97, 1.1699378064836066e-05)	(102, 0.000101854531985127)	(107, 8.890386739031008e-05)	(112, 5.192345782992336e-05)	(117, 0.00035769625086892417)	(122, 0.0003773153881536605)	(127, 0.0007184839079338197)	(132, 0.0013274600873863038)	(137, 0.0006891213602404274)	(142, 7.034726686052184e-05)	(147, 0.0002434307099258118)	(150, 2.293499381400968e-05)
SRR14240769_2	(1, 0.01799756353446328)	(2, 0.024635260123306742)	(3, 0.01142609301666284)	(4, 0.012185597071915704)	(5, 0.011685967472654438)	(6, 0.013232639638152821)	(7, 0.012019612741959779)	(8, 0.012050630015739422)	(9, 0.01224176348659776)	(12, 0.012465087857811185)	(17, 0.01286043235279711)	(22, 0.014669326227437983)	(27, 0.016109366035510133)	(32, 0.0231484429131561)	(37, 0.015383640110285248)	(42, 0.012880477844044499)	(47, 0.014571965006553628)	(52, 0.015765869321199687)	(57, 0.013210000892209686)	(62, 0.011026344188179016)	(67, 0.014342234393735812)	(72, 0.017431691078345895)	(77, 0.013147200182606544)	(82, 0.009892720690427462)	(87, 0.01954456323662374)	(92, 0.012330899629784522)	(97, 0.014341709347448894)	(102, 0.010273607183018063)	(107, 0.020713089387561837)	(112, 0.013625262641868823)	(117, 0.025851565129956074)	(122, 0.01391879343057621)	(127, 0.01337360116617947)	(132, 0.01936283820197625)	(137, 0.023923455461711672)	(142, 0.015413872535412413)	(147, 0.02657805767221882)	(150, 0.02092809414137509)
SRR14240770_1	(1, 2.0071912587268654)	(2, 2.1316143149124054)	(3, 2.006704139914796)	(4, 2.007124353251473)	(5, 2.0067182252780364)	(6, 2.006693575892365)	(7, 2.0068168228207206)	(8, 2.006686533210745)	(9, 2.0071184843501224)	(12, 2.0066203320035148)	(17, 2.006626670416973)	(22, 2.0067797313641873)	(27, 2.0083049414470864)	(32, 2.0125615382183852)	(37, 0.40993419768647926)	(42, 0.0005135104429812813)	(47, 0.00026460404490136983)	(52, 0.0001429129861407326)	(57, 0.00014543982954451977)	(62, 0.00011371389501793294)	(67, 5.982439379025108e-05)	(72, 7.327318877515016e-05)	(77, 0.00011591933228072698)	(82, 2.0158532322664825e-05)	(87, 1.73048748186096e-05)	(92, 9.177871545439973e-06)	(97, 1.1462372984012168e-05)	(102, 0.00010589092539649415)	(107, 9.171772094121721e-05)	(112, 4.896137210586108e-05)	(117, 0.00035094762637226634)	(122, 0.00034642506597648727)	(127, 0.0006791192197335205)	(132, 0.0013574376949492374)	(137, 0.0006822538184824256)	(142, 8.499426795674645e-05)	(147, 0.00023259428455648306)	(150, 1.6329456436121896e-05)
SRR14240770_2	(1, 0.05555971530241257)	(2, 0.06220800675195973)	(3, 0.049076926870942075)	(4, 0.04985279562944325)	(5, 0.049310509144681464)	(6, 0.05084933507871329)	(7, 0.049679076149476274)	(8, 0.04972015845892792)	(9, 0.04986922855322391)	(12, 0.050136380942686645)	(17, 0.050529127821044434)	(22, 0.05241492320290221)	(27, 0.05469416973127979)	(32, 0.06394144545476538)	(37, 0.023856679559540676)	(42, 0.012800888900265577)	(47, 0.014490646956842771)	(52, 0.015653850024555452)	(57, 0.013144043669969269)	(62, 0.011007843186662123)	(67, 0.014295561792206458)	(72, 0.01738912640412714)	(77, 0.013128772104851945)	(82, 0.009944573438281156)	(87, 0.019746765792883834)	(92, 0.012573201505515554)	(97, 0.014603340185512242)	(102, 0.010549786451642057)	(107, 0.021323772435502)	(112, 0.014177344129632348)	(117, 0.02683929589995046)	(122, 0.014611287070790822)	(127, 0.014134636752715219)	(132, 0.02030848648422164)	(137, 0.025073429125754058)	(142, 0.01626313794591613)	(147, 0.028000186489685813)	(150, 0.02169136263695714)
SRR14240771_1	(1, 3.075066225919345)	(2, 3.1972487039368924)	(3, 3.0745420497146685)	(4, 3.074926944813531)	(5, 3.074557026177659)	(6, 3.07457200264065)	(7, 3.074708288453866)	(8, 3.074548040299865)	(9, 3.0749389259839237)	(12, 3.0744821438627055)	(17, 3.0744950236208775)	(22, 3.074661262360075)	(27, 3.0758096575422065)	(32, 3.0782714885286286)	(37, 0.6316750389348736)	(42, 0.0005439645921578646)	(47, 0.00029519196398329156)	(52, 0.00017776693107513888)	(57, 0.0001574162784383834)	(62, 0.00014111652096973862)	(67, 6.0737251002332754e-05)	(72, 6.864411817546505e-05)	(77, 0.00012323270841922902)	(82, 2.7349264661421304e-05)	(87, 2.0694180094865435e-05)	(92, 1.102530784183581e-05)	(97, 1.596396767534675e-05)	(102, 0.00010580421846571826)	(107, 8.550425946415742e-05)	(112, 5.857694663632005e-05)	(117, 0.0003365979612835408)	(122, 0.0003576609097083241)	(127, 0.0006896818847671181)	(132, 0.0012899237580701337)	(137, 0.0006782707609355499)	(142, 7.750137919312926e-05)	(147, 0.00023159597768901348)	(150, 1.4545202516763664e-05)
SRR14240771_2	(1, 0.012837824075682657)	(2, 0.019593706530816168)	(3, 0.006418912037841329)	(4, 0.00717372577257582)	(5, 0.006676507201282465)	(6, 0.008244542876415425)	(7, 0.00702545878896726)	(8, 0.00707488111683678)	(9, 0.007212664576351805)	(12, 0.007493023963538902)	(17, 0.007891996937612847)	(22, 0.009704748018014887)	(27, 0.01170051147616406)	(32, 0.019273809281333456)	(37, 0.014726155546079152)	(42, 0.012928603774154683)	(47, 0.014601077546519696)	(52, 0.015718185884731048)	(57, 0.013260473353334199)	(62, 0.011058038233348663)	(67, 0.014327135854201242)	(72, 0.017337039675912828)	(77, 0.013120394644446193)	(82, 0.009804173337492299)	(87, 0.019324602224381236)	(92, 0.012133949594696412)	(97, 0.013945053251338647)	(102, 0.00986432050816027)	(107, 0.019650366003891757)	(112, 0.012657050258847918)	(117, 0.023749972987729386)	(122, 0.012697835461666277)	(127, 0.011937631731281135)	(132, 0.016901310384016932)	(137, 0.02078541485176121)	(142, 0.013225960839892616)	(147, 0.02236528420771014)	(150, 0.017237833387360492)
SRR14240772_1	(1, 2.03060095901034)	(2, 2.1545303357229617)	(3, 2.0301479196594805)	(4, 2.030582467608264)	(5, 2.0301675667741863)	(6, 2.030157165360519)	(7, 2.0302692694856037)	(8, 2.030134051107924)	(9, 2.030547796229372)	(12, 2.030074416336229)	(17, 2.0300771900465406)	(22, 2.030263722064981)	(27, 2.0314994100087027)	(32, 2.034448557497281)	(37, 0.4141820525268073)	(42, 0.0004990770708131748)	(47, 0.00026904411479297696)	(52, 0.00016383109274956435)	(57, 0.0001511603998147227)	(62, 0.00013404862974580466)	(67, 5.5908799538314605e-05)	(72, 7.751211799130465e-05)	(77, 0.00011084351645497019)	(82, 1.88845231287846e-05)	(87, 1.8724255472972993e-05)	(92, 1.0356809308340496e-05)	(97, 1.2035537866408084e-05)	(102, 0.00010333916424111925)	(107, 8.946882196944088e-05)	(112, 5.484859665706603e-05)	(117, 0.00033375992322946866)	(122, 0.0003523498640970249)	(127, 0.0006555450831551848)	(132, 0.0012357531361607598)	(137, 0.0006467768558283203)	(142, 8.175998171846809e-05)	(147, 0.00024225947116394853)	(150, 1.4347941764637733e-05)
SRR14240772_2	(1, 0.02710377259273727)	(2, 0.03387624860303236)	(3, 0.020726550301814355)	(4, 0.02139917505232489)	(5, 0.02098658564350657)	(6, 0.022484389211653744)	(7, 0.021319430880872608)	(8, 0.021291693777758774)	(9, 0.021528614866856127)	(12, 0.02172254344612703)	(17, 0.022112712029928334)	(22, 0.02394128055270801)	(27, 0.025984118197042067)	(32, 0.033990895295902886)	(37, 0.017742230851986753)	(42, 0.012935872812380489)	(47, 0.01463987885656344)	(52, 0.01578080733871986)	(57, 0.013305019245205479)	(62, 0.011069701549769103)	(67, 0.014353919699668235)	(72, 0.01741827788376683)	(77, 0.013203138975433461)	(82, 0.009900050367297105)	(87, 0.019521229263337977)	(92, 0.01235190233187483)	(97, 0.014364686457321908)	(102, 0.010276589564288483)	(107, 0.020550492179653632)	(112, 0.01352702237990635)	(117, 0.025431227437779497)	(122, 0.013686703045680065)	(127, 0.013133037415248038)	(132, 0.018843458601795555)	(137, 0.023172691241544776)	(142, 0.014868462448658465)	(147, 0.02537730219787703)	(150, 0.01973949811665438)
SRR14240773_1	(1, 1.3794398539399826)	(2, 1.5036905993696572)	(3, 1.3789344010553313)	(4, 1.3793491897454264)	(5, 1.3789525338942425)	(6, 1.378940067567491)	(7, 1.3790567977179822)	(8, 1.3789230680310116)	(9, 1.3793015910432842)	(12, 1.378857109829472)	(17, 1.3788666295699004)	(22, 1.3790214386821054)	(27, 1.3799666129103545)	(32, 1.3821588731347259)	(37, 0.27997528667581884)	(42, 0.0005210910714727249)	(47, 0.0002827622946494008)	(52, 0.00017315287048367644)	(57, 0.00013298388573286453)	(62, 0.0001225365210023831)	(67, 5.887134788476678e-05)	(72, 7.163911574267552e-05)	(77, 0.00011800317053722634)	(82, 2.603880862385363e-05)	(87, 2.1503363284272748e-05)	(92, 6.961765133072935e-06)	(97, 1.1621113640060559e-05)	(102, 0.00010409679704294797)	(107, 9.414079307935592e-05)	(112, 5.583884311859975e-05)	(117, 0.0003511297376470338)	(122, 0.00034617731682480324)	(127, 0.0006928641040874643)	(132, 0.001333784251894815)	(137, 0.0006641724609400196)	(142, 7.177776870060556e-05)	(147, 0.00021251042431076088)	(150, 1.2677254963557329e-05)
SRR14240773_2	(1, 0.012282731757514079)	(2, 0.018987348944952104)	(3, 0.0055599817311647965)	(4, 0.006327227477597445)	(5, 0.005841040734289312)	(6, 0.007433330651184245)	(7, 0.006200297605218631)	(8, 0.006193497790626909)	(9, 0.006381625994331221)	(12, 0.0066422855536805705)	(17, 0.007051181071129461)	(22, 0.008862198357391455)	(27, 0.010658936033010833)	(32, 0.01799480267504706)	(37, 0.014467548581057027)	(42, 0.013014891942686468)	(47, 0.014744585349064714)	(52, 0.01588309069155884)	(57, 0.013417495297937343)	(62, 0.011172227148069024)	(67, 0.014454118229373453)	(72, 0.017535498205732282)	(77, 0.01330722181273991)	(82, 0.010017930937224213)	(87, 0.019807993250086732)	(92, 0.012600303026430516)	(97, 0.014640152626444294)	(102, 0.010537738896972161)	(107, 0.021089189125352004)	(112, 0.013916251177245861)	(117, 0.0261466907877832)	(122, 0.014139253664048973)	(127, 0.013570926270910753)	(132, 0.01940614271078552)	(137, 0.023791212079505124)	(142, 0.015378686834832407)	(147, 0.02609676490672038)	(150, 0.020158957466616705)
SRR14240774_1	(1, 1.3691129786827567)	(2, 1.4910625169004568)	(3, 1.3685877743071333)	(4, 1.3689087325366809)	(5, 1.3685950688123503)	(6, 1.3685877743071333)	(7, 1.3686935446327797)	(8, 1.3685658907914824)	(9, 1.3689634413258085)	(12, 1.3685038874971378)	(17, 1.3685162881560067)	(22, 1.3687139692473873)	(27, 1.369913185905061)	(32, 1.3724793928403993)	(37, 0.27803333045483153)	(42, 0.00047413616089894207)	(47, 0.0002515248602178331)	(52, 0.00015465319420781315)	(57, 0.00013548006806873977)	(62, 0.00012301280410636305)	(67, 6.089333537964644e-05)	(72, 7.453132930016982e-05)	(77, 0.00011556849195567877)	(82, 2.2768938504800847e-05)	(87, 2.0084124053021964e-05)	(92, 8.712547421900587e-06)	(97, 1.7210793554121807e-05)	(102, 9.826133572888205e-05)	(107, 9.028121472105108e-05)	(112, 5.15696353036647e-05)	(117, 0.0003251332223465967)	(122, 0.00031785981575897814)	(127, 0.0005948570807692351)	(132, 0.0011801824619307112)	(137, 0.0006658368695857472)	(142, 8.973882249938284e-05)	(147, 0.0002459900113998799)	(150, 2.9153021635380536e-05)
SRR14240774_2	(1, 0.020154717914553477)	(2, 0.026832837440711174)	(3, 0.014092984079231747)	(4, 0.014756784053978171)	(5, 0.014319113740958553)	(6, 0.01574883676348931)	(7, 0.014661955486157252)	(8, 0.014629130212680783)	(9, 0.014796903832671637)	(12, 0.015040540306919224)	(17, 0.01543663194020198)	(22, 0.017291624616883466)	(27, 0.019189654874345218)	(32, 0.026678193930110908)	(37, 0.0157457378657994)	(42, 0.012327540481359117)	(47, 0.013951341722017216)	(52, 0.015168661634115297)	(57, 0.012673927194784064)	(62, 0.010605446359035285)	(67, 0.013835322294891256)	(72, 0.01680334699738486)	(77, 0.012671367593088378)	(82, 0.00947220387719951)	(87, 0.01887045224859647)	(92, 0.01201806296460629)	(97, 0.013846043171556369)	(102, 0.009876438768345644)	(107, 0.019932955273485303)	(112, 0.013032945679940252)	(117, 0.024715930506494753)	(122, 0.0130761995465816)	(127, 0.012615527298643535)	(132, 0.017965943453704884)	(137, 0.022242023497644592)	(142, 0.014168394674214754)	(147, 0.02433894739695852)	(150, 0.018888351371381885)
SRR14240775_1	(1, 1.8920987129503395)	(2, 2.0157898108922376)	(3, 1.891586980590863)	(4, 1.8920107837059095)	(5, 1.8916052001640333)	(6, 1.8915750982605346)	(7, 1.8917161019137647)	(8, 1.8915695531730479)	(9, 1.89197751318099)	(12, 1.8915003187950012)	(17, 1.89151378543604)	(22, 1.8917568186990235)	(27, 1.8933316235452147)	(32, 1.8967670428897625)	(37, 0.38582628420264764)	(42, 0.0005441512158530757)	(47, 0.0002864188150739247)	(52, 0.0001708084516564847)	(57, 0.00015296221112393168)	(62, 0.00013127469659860106)	(67, 6.569433343453829e-05)	(72, 7.04894189920384e-05)	(77, 0.0001237317449031039)	(82, 2.3363164786364644e-05)	(87, 1.9735327265753634e-05)	(92, 9.878228152753018e-06)	(97, 1.0084861897802124e-05)	(102, 0.0001059728497029197)	(107, 8.906141318807797e-05)	(112, 5.998959104012997e-05)	(117, 0.0003624338180320271)	(122, 0.00036866393515375443)	(127, 0.0007250299079455893)	(132, 0.001345816544671206)	(137, 0.0007236945488461379)	(142, 9.900255162576392e-05)	(147, 0.0002724594719433989)	(150, 1.8072295253304423e-05)
