Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR14240780_2	(1, 35.28636229493561)	(2, 35.30021318046917)	(3, 35.49408177980071)	(4, 35.49876185797904)	(5, 35.60413671376566)	(6, 35.55785189541807)	(7, 35.40868775983161)	(8, 35.415504775499585)	(9, 35.42951101719027)	(12, 35.39889522561209)	(17, 35.42767286933304)	(22, 35.378890542693945)	(27, 35.18890798552186)	(32, 35.111797729896374)	(37, 35.07850197153853)	(42, 35.04356047349038)	(47, 35.00767695862054)	(52, 34.95597366906653)	(57, 34.978087756996416)	(62, 35.05174324409103)	(67, 34.90781907553357)	(72, 34.830747456977996)	(77, 34.83068246742894)	(82, 34.8745820756869)	(87, 34.948481497359865)	(92, 34.95499813962205)	(97, 34.96193729320088)	(102, 34.89554635878089)	(107, 34.74025974494503)	(112, 34.71255435494654)	(117, 34.66017663503557)	(122, 34.54389132896373)	(127, 34.50249271016527)	(132, 34.41274734652622)	(137, 34.339697375667974)	(142, 34.10485054063759)	(147, 33.95457372245676)	(150, 33.47228460278396)
SRR14240781_1	(1, 35.112007950069625)	(2, 34.89217383342808)	(3, 35.1679042051636)	(4, 35.22001875889037)	(5, 35.24715288281634)	(6, 35.24793095369072)	(7, 35.13912114204513)	(8, 35.22803346439466)	(9, 35.21515221090595)	(12, 35.2397920867466)	(17, 35.242569443376894)	(22, 35.209881843315586)	(27, 35.1406010335529)	(32, 35.120589559085694)	(37, 35.938122863592305)	(42, 36.10178654637481)	(47, 36.07655870949769)	(52, 36.09217222921931)	(57, 36.042936013927104)	(62, 36.02210048311288)	(67, 36.000489299339726)	(72, 35.95562218834433)	(77, 35.95545441659588)	(82, 35.934441912070426)	(87, 35.89150500192325)	(92, 35.88279776719255)	(97, 35.818585781186)	(102, 35.7480205914121)	(107, 35.711255045557415)	(112, 35.689478844995286)	(117, 35.62252169845801)	(122, 35.53200001104488)	(127, 35.5087114834853)	(132, 35.46981810860513)	(137, 35.38349118089366)	(142, 35.345866430916125)	(147, 35.27442893366351)	(150, 35.0536910361629)
SRR14240781_2	(1, 35.71465387649674)	(2, 35.625483323825655)	(3, 35.7300121209565)	(4, 35.72112883085687)	(5, 35.799170959043245)	(6, 35.76905531106092)	(7, 35.589028270217284)	(8, 35.48492073511444)	(9, 35.5595167386831)	(12, 35.44221943349946)	(17, 35.48684440746176)	(22, 35.43622303520433)	(27, 35.15935583932123)	(32, 35.06305723977572)	(37, 34.998193757350705)	(42, 35.0038888170456)	(47, 34.97584093185888)	(52, 34.95265645979664)	(57, 35.05209849444285)	(62, 35.20418944748907)	(67, 35.051485985610725)	(72, 34.85086516756876)	(77, 34.80589023410915)	(82, 34.89862748552474)	(87, 35.07059306709427)	(92, 35.1513576788757)	(97, 35.18691265819902)	(102, 35.14243885157033)	(107, 35.010883470220655)	(112, 34.99101111917729)	(117, 34.941984289896936)	(122, 34.819586403758514)	(127, 34.77796974452873)	(132, 34.68262199101595)	(137, 34.60656077986438)	(142, 34.37583258235255)	(147, 34.22181399606073)	(150, 33.733091912237086)
SRR14240782_1	(1, 35.67624809601694)	(2, 35.45620249126468)	(3, 35.749338466713276)	(4, 35.801518876191246)	(5, 35.82990979851876)	(6, 35.82370027489778)	(7, 35.71446989534413)	(8, 35.807718563910775)	(9, 35.78726008936386)	(12, 35.81342993483308)	(17, 35.81799978736911)	(22, 35.792496480219526)	(27, 35.722650543640306)	(32, 35.702328373386855)	(37, 36.047798237909944)	(42, 36.10097429421513)	(47, 36.06781962300421)	(52, 36.080602450555894)	(57, 36.025566062014796)	(62, 35.99871429077959)	(67, 35.99724016316138)	(72, 35.957787313918445)	(77, 35.95336611395955)	(82, 35.93023337542497)	(87, 35.88829842882919)	(92, 35.88104852076695)	(97, 35.81529149718101)	(102, 35.74651576668932)	(107, 35.717196488977265)	(112, 35.69748985448298)	(117, 35.64385971776256)	(122, 35.55112961188654)	(127, 35.53186394619872)	(132, 35.49979425603293)	(137, 35.42379874530777)	(142, 35.397176820606035)	(147, 35.33537410413124)	(150, 35.10433759084137)
SRR14240782_2	(1, 35.63067490635376)	(2, 35.63490716318631)	(3, 35.78613926020113)	(4, 35.78703856230946)	(5, 35.8701611264751)	(6, 35.84507227288825)	(7, 35.729897337621956)	(8, 35.72224478075431)	(9, 35.74067495459353)	(12, 35.70565427883953)	(17, 35.720547139246854)	(22, 35.687879935343666)	(27, 35.57965575472595)	(32, 35.532407031153426)	(37, 35.50821793995014)	(42, 35.486370683281486)	(47, 35.454673429246085)	(52, 35.43640179642967)	(57, 35.43623825521146)	(62, 35.47457441605735)	(67, 35.39937990164663)	(72, 35.32695406075513)	(77, 35.29204214400087)	(82, 35.236389073927796)	(87, 35.24177323922523)	(92, 35.275782663279756)	(97, 35.307972165541905)	(102, 35.27361873757693)	(107, 35.1556733632876)	(112, 35.14354732831529)	(117, 35.108553922521764)	(122, 35.00996324868072)	(127, 34.979890108943785)	(132, 34.902201391736426)	(137, 34.828279501866795)	(142, 34.61693645208002)	(147, 34.47769561103516)	(150, 33.9977233224909)
SRR14240783_1	(1, 35.974836163008874)	(2, 35.73374013422455)	(3, 36.02350636426216)	(4, 36.07573251429464)	(5, 36.10552834700017)	(6, 36.104376347503106)	(7, 35.98790862254959)	(8, 36.08079126635349)	(9, 36.06558136748942)	(12, 36.09440679153998)	(17, 36.09737197376059)	(22, 36.063427728493785)	(27, 35.9947247927969)	(32, 35.97290036011316)	(37, 36.10638656504326)	(42, 36.10694549846409)	(47, 36.07496349094007)	(52, 36.075554044697526)	(57, 36.03485032504191)	(62, 36.00980500668528)	(67, 35.98477138497259)	(72, 35.94735056856389)	(77, 35.94476583336789)	(82, 35.92460194055444)	(87, 35.87509603847613)	(92, 35.860635455222095)	(97, 35.797227706738234)	(102, 35.732348542713375)	(107, 35.687451574609575)	(112, 35.669849724817006)	(117, 35.60040350862643)	(122, 35.505771547150566)	(127, 35.49048964248273)	(132, 35.45369728713423)	(137, 35.36792181625484)	(142, 35.35070698437554)	(147, 35.27743827703868)	(150, 35.03862248962473)
SRR14240783_2	(1, 35.76952755212981)	(2, 35.75175489408154)	(3, 35.89494401468101)	(4, 35.91359285530233)	(5, 35.96745231133955)	(6, 35.92577824396567)	(7, 35.864564088426455)	(8, 35.912573181295265)	(9, 35.917658791976194)	(12, 35.89470654341943)	(17, 35.89056143356332)	(22, 35.84369154703756)	(27, 35.76539501814448)	(32, 35.72225526671023)	(37, 35.678043636672214)	(42, 35.66983545424508)	(47, 35.62684458562113)	(52, 35.58604507253824)	(57, 35.5637845733814)	(62, 35.59087400393164)	(67, 35.510388095984844)	(72, 35.463318905855274)	(77, 35.445147751598356)	(82, 35.396746097297886)	(87, 35.39607288816703)	(92, 35.390628207049645)	(97, 35.38618368799938)	(102, 35.329552779297906)	(107, 35.19796999414084)	(112, 35.17731620917091)	(117, 35.12764425048997)	(122, 35.016771233393996)	(127, 34.978488174504754)	(132, 34.89540746108131)	(137, 34.821937745545924)	(142, 34.605369522121926)	(147, 34.46072639188053)	(150, 33.98801605661502)
SRR14240784_1	(1, 35.66083987130448)	(2, 35.44935965379905)	(3, 35.76169193228807)	(4, 35.80596468840715)	(5, 35.832816594404534)	(6, 35.834134114824664)	(7, 35.726102935512706)	(8, 35.82072242906991)	(9, 35.80069525259073)	(12, 35.82292138246724)	(17, 35.827611624296026)	(22, 35.79075890652158)	(27, 35.72357108469795)	(32, 35.70408993867287)	(37, 36.03555160332869)	(42, 36.09413513907117)	(47, 36.07083474064004)	(52, 36.0627071673676)	(57, 36.01301313712838)	(62, 35.996282819440225)	(67, 35.97407933517598)	(72, 35.93330771124802)	(77, 35.92883489440488)	(82, 35.909587322578844)	(87, 35.86130105146086)	(92, 35.8356430804464)	(97, 35.77763665082572)	(102, 35.70395064857411)	(107, 35.66817316583438)	(112, 35.63738821815085)	(117, 35.57545246860042)	(122, 35.4762769935338)	(127, 35.46918019058593)	(132, 35.433148504498206)	(137, 35.35002192108502)	(142, 35.3411065653421)	(147, 35.280635638249336)	(150, 35.05676953022145)
SRR14240784_2	(1, 35.50326117432515)	(2, 35.46305327511705)	(3, 35.64674701067887)	(4, 35.64853338608667)	(5, 35.73247244730498)	(6, 35.67778369255183)	(7, 35.62342822485215)	(8, 35.63404088381188)	(9, 35.653991530688714)	(12, 35.59784897607193)	(17, 35.61377147864753)	(22, 35.56208327723051)	(27, 35.40214713392034)	(32, 35.35700693360526)	(37, 35.30648190422074)	(42, 35.28793009680932)	(47, 35.24609662157575)	(52, 35.19618740674244)	(57, 35.20335523421791)	(62, 35.254744273732065)	(67, 35.12833120113927)	(72, 35.07328775448792)	(77, 35.07155486187618)	(82, 35.09072374692733)	(87, 35.12408217132196)	(92, 35.113436016827265)	(97, 35.11742166413105)	(102, 35.05838973334757)	(107, 34.92075962734807)	(112, 34.91495394303927)	(117, 34.86825095681867)	(122, 34.763620775469974)	(127, 34.73798270838522)	(132, 34.663087891166576)	(137, 34.605876520934075)	(142, 34.3954744805636)	(147, 34.26303949709562)	(150, 33.78863821219313)
SRR14240785_1	(1, 33.21920671997184)	(2, 33.01255358277893)	(3, 33.2291343114278)	(4, 33.32066371782377)	(5, 33.34030228138741)	(6, 33.31440401320786)	(7, 33.21598404104476)	(8, 33.299294507263994)	(9, 33.3111820513907)	(12, 33.31823781842125)	(17, 33.310351570307745)	(22, 33.28135017455107)	(27, 33.21744198026644)	(32, 33.18114687258587)	(37, 35.45845203098544)	(42, 35.941834640207986)	(47, 35.93701521993116)	(52, 36.00375001459751)	(57, 35.95697798886376)	(62, 35.872811046082326)	(67, 35.89782642826144)	(72, 35.82660951507423)	(77, 35.858345146924975)	(82, 35.84823883331491)	(87, 35.79799805210745)	(92, 35.77558930931078)	(97, 35.73973716972672)	(102, 35.649353197000174)	(107, 35.612614270793514)	(112, 35.56808862326434)	(117, 35.529193327648564)	(122, 35.48896295116528)	(127, 35.3517098851613)	(132, 35.38195013215649)	(137, 35.297351688791665)	(142, 35.14648976102616)	(147, 35.105255433887194)	(150, 34.940093987103296)
SRR14240785_2	(1, 35.721549113880315)	(2, 35.592814910670924)	(3, 35.50246061273783)	(4, 35.39897540638945)	(5, 35.547265353486296)	(6, 35.64536945828865)	(7, 35.00756171545731)	(8, 34.67254685498408)	(9, 34.81794619719871)	(12, 34.61677499502913)	(17, 34.75385703044783)	(22, 34.633792834768094)	(27, 34.20912780789278)	(32, 34.042745730425345)	(37, 34.0646334594273)	(42, 34.07626167548604)	(47, 33.92569257371523)	(52, 33.84993490721378)	(57, 34.219100335229825)	(62, 34.47415350341622)	(67, 34.09608503066474)	(72, 34.04108613497509)	(77, 34.02567695739636)	(82, 34.45240892411665)	(87, 35.01433564310291)	(92, 35.22610015045144)	(97, 35.31201692645334)	(102, 35.2904870753658)	(107, 35.23436078123617)	(112, 35.198898284364006)	(117, 35.14963497307838)	(122, 35.02531774674927)	(127, 35.060676463424066)	(132, 34.924940338969364)	(137, 34.92149965586114)	(142, 34.70543788188161)	(147, 34.63383595190273)	(150, 34.344750491813855)
SRR14240786_1	(1, 35.99051778236983)	(2, 35.76650223182189)	(3, 36.059471445520195)	(4, 36.101550656679294)	(5, 36.128020668752754)	(6, 36.12071688382309)	(7, 36.012763353462695)	(8, 36.116123162830014)	(9, 36.09349357438541)	(12, 36.1146991876263)	(17, 36.117661244672576)	(22, 36.083234108328824)	(27, 36.016566296921056)	(32, 35.99412402852364)	(37, 36.115094695044334)	(42, 36.109834401241244)	(47, 36.093834738374625)	(52, 36.085588139486916)	(57, 36.03582326586032)	(62, 36.0156594405561)	(67, 35.989898566703914)	(72, 35.95422342019265)	(77, 35.95236373671329)	(82, 35.9400656331959)	(87, 35.887469160622636)	(92, 35.868355965891176)	(97, 35.79881090067638)	(102, 35.73643137585937)	(107, 35.69539003418275)	(112, 35.67720827544041)	(117, 35.61394651564228)	(122, 35.52208160429241)	(127, 35.50914311075933)	(132, 35.47746476868074)	(137, 35.393411963249875)	(142, 35.382504316446344)	(147, 35.32513753831164)	(150, 35.09645440987333)
SRR14240786_2	(1, 35.55519352877662)	(2, 35.58507582168651)	(3, 35.7545783487554)	(4, 35.76119973331188)	(5, 35.826408063302374)	(6, 35.78513199865371)	(7, 35.703405362367505)	(8, 35.78111759361644)	(9, 35.79783487323137)	(12, 35.76896657852352)	(17, 35.76639685599838)	(22, 35.72995091196233)	(27, 35.6538787791896)	(32, 35.61160352293979)	(37, 35.579214637105046)	(42, 35.56380244890279)	(47, 35.52736166297273)	(52, 35.473279658760404)	(57, 35.438944171592226)	(62, 35.4539068488304)	(67, 35.36964554890634)	(72, 35.34844055557823)	(77, 35.336007931099864)	(82, 35.28531129748289)	(87, 35.27690176319241)	(92, 35.253434102321485)	(97, 35.244858615336156)	(102, 35.18297620929154)	(107, 35.04245562094986)	(112, 35.02905205089178)	(117, 34.98336932098263)	(122, 34.86939915214782)	(127, 34.83860065153304)	(132, 34.75678487595948)	(137, 34.68689110955692)	(142, 34.46346660073124)	(147, 34.32618895050935)	(150, 33.83051856450487)
SRR14240787_1	(1, 35.93318027820046)	(2, 35.6988199047036)	(3, 35.99243800949577)	(4, 36.04453493679225)	(5, 36.06942198083402)	(6, 36.0646112399625)	(7, 35.952615612724365)	(8, 36.05766953131682)	(9, 36.041813248181334)	(12, 36.06565163889658)	(17, 36.06810196223878)	(22, 36.036541255450075)	(27, 35.968097516654005)	(32, 35.947402728488235)	(37, 36.09226217727669)	(42, 36.076913877345824)	(47, 36.07222038797039)	(52, 36.09149238704749)	(57, 36.045264485639706)	(62, 36.03138320853061)	(67, 36.01829887472148)	(72, 35.981345149857304)	(77, 35.97965280869361)	(82, 35.97618432882619)	(87, 35.93407678713707)	(92, 35.91937123730328)	(97, 35.861102620066596)	(102, 35.80010079375903)	(107, 35.76467692395861)	(112, 35.74760786890695)	(117, 35.69053672200352)	(122, 35.60306663113926)	(127, 35.58441668246782)	(132, 35.55512750796485)	(137, 35.47542867975296)	(142, 35.45536439987946)	(147, 35.39335999041893)	(150, 35.16345225341342)
SRR14240787_2	(1, 35.52852613199407)	(2, 35.44100034971934)	(3, 35.62471239606858)	(4, 35.66558107180085)	(5, 35.724601349594856)	(6, 35.67297070910041)	(7, 35.62413023615793)	(8, 35.68282175237331)	(9, 35.6767645372739)	(12, 35.66382601082013)	(17, 35.656511416685085)	(22, 35.615409612793805)	(27, 35.515488855977445)	(32, 35.465552496428714)	(37, 35.41805904020562)	(42, 35.41280150239632)	(47, 35.37102614657617)	(52, 35.33083776976723)	(57, 35.314849774719036)	(62, 35.34143462640672)	(67, 35.259565097480724)	(72, 35.20864115723091)	(77, 35.178413578354984)	(82, 35.132203439736394)	(87, 35.12340215188222)	(92, 35.11324833302471)	(97, 35.10928916724716)	(102, 35.047052520328954)	(107, 34.89684980459789)	(112, 34.88447007830146)	(117, 34.83620468611479)	(122, 34.704914170894924)	(127, 34.67782162648802)	(132, 34.59014191296053)	(137, 34.51624065978898)	(142, 34.2881806691769)	(147, 34.149693982061336)	(150, 33.68725496528205)
SRR14240788_1	(1, 35.429489773978304)	(2, 35.207832132435755)	(3, 35.48425222444941)	(4, 35.53831192422732)	(5, 35.55967298444962)	(6, 35.54072737612229)	(7, 35.43362084255781)	(8, 35.55748650877401)	(9, 35.54022848757763)	(12, 35.56424222451403)	(17, 35.565712118855394)	(22, 35.53802314139721)	(27, 35.46818019095185)	(32, 35.449223292374896)	(37, 36.000902420131105)	(42, 36.07382464870775)	(47, 36.049175940670175)	(52, 36.031381438159556)	(57, 36.059470166729305)	(62, 36.02870170770923)	(67, 36.01815438056887)	(72, 35.992728391274184)	(77, 35.991949296218316)	(82, 35.97713500641301)	(87, 35.95514797835055)	(92, 35.95055446022786)	(97, 35.8884233724754)	(102, 35.830570308651815)	(107, 35.79966588599473)	(112, 35.77614869893648)	(117, 35.730621401749)	(122, 35.65407882506704)	(127, 35.62032593986506)	(132, 35.59658300420891)	(137, 35.51318303175953)	(142, 35.46884961252956)	(147, 35.406595018408986)	(150, 35.20456056567119)
SRR14240788_2	(1, 35.63608664535159)	(2, 35.56691217929966)	(3, 35.71417306022659)	(4, 35.70933992293816)	(5, 35.787870565318414)	(6, 35.755817014685796)	(7, 35.61010492004084)	(8, 35.60886149221671)	(9, 35.633673188260616)	(12, 35.55842471794708)	(17, 35.588474145268684)	(22, 35.53433948177958)	(27, 35.33910953893277)	(32, 35.260479435966275)	(37, 35.19718289512157)	(42, 35.194213439376135)	(47, 35.15434615592868)	(52, 35.12855304542237)	(57, 35.19731054054081)	(62, 35.29220067253671)	(67, 35.149622461818126)	(72, 35.04572316652983)	(77, 35.036662382080976)	(82, 35.147486822213956)	(87, 35.23433152699096)	(92, 35.25303781961891)	(97, 35.25509620330574)	(102, 35.19553203341263)	(107, 35.062662536596264)	(112, 35.04845078998186)	(117, 35.00449964452521)	(122, 34.88530792054449)	(127, 34.85365213718173)	(132, 34.76424699273004)	(137, 34.68062811822748)	(142, 34.46002545508236)	(147, 34.30961381452461)	(150, 33.846599099012195)
SRR14240789_1	(1, 34.662991316145366)	(2, 34.46169148175722)	(3, 34.7382306124044)	(4, 34.79594164566156)	(5, 34.82078034003847)	(6, 34.82494091619323)	(7, 34.72119152124315)	(8, 34.80976742659127)	(9, 34.80190189051332)	(12, 34.831018399739726)	(17, 34.83573215117742)	(22, 34.81193482599886)	(27, 34.743515699019774)	(32, 34.72565202529465)	(37, 35.864530993496714)	(42, 36.08427366017455)	(47, 36.07164890783983)	(52, 36.098630966371545)	(57, 36.052638209315724)	(62, 36.0300613562329)	(67, 36.03320887516844)	(72, 35.96310733730617)	(77, 35.96971399368807)	(82, 35.965221789538695)	(87, 35.92484078936888)	(92, 35.920277195879514)	(97, 35.8574459886723)	(102, 35.778944650929674)	(107, 35.74181981609548)	(112, 35.71752382132775)	(117, 35.64789049180121)	(122, 35.578187429018676)	(127, 35.529849178552446)	(132, 35.5077236885326)	(137, 35.42038279332481)	(142, 35.338235269018114)	(147, 35.28563492603909)	(150, 35.11544412061794)
SRR14240789_2	(1, 35.76574971385501)	(2, 35.72842328910802)	(3, 35.75247260622825)	(4, 35.72816308171366)	(5, 35.82135664413338)	(6, 35.8418432960546)	(7, 35.49232684978103)	(8, 35.329453771179665)	(9, 35.44035613833241)	(12, 35.287599191542185)	(17, 35.38182793403907)	(22, 35.32188565871703)	(27, 35.03075202745203)	(32, 34.95017052845988)	(37, 34.89500606135665)	(42, 34.958706478267324)	(47, 34.894055597172226)	(52, 34.865308625357635)	(57, 34.97071888967877)	(62, 35.14411952704337)	(67, 34.96279885278595)	(72, 34.81080911953607)	(77, 34.792281864768675)	(82, 34.8489759215777)	(87, 35.145707995267195)	(92, 35.32937191825105)	(97, 35.39731009773218)	(102, 35.36689746431122)	(107, 35.24825338012061)	(112, 35.22102749524121)	(117, 35.18086428191279)	(122, 35.04919175240199)	(127, 35.022273043907)	(132, 34.94182543440896)	(137, 34.86090209830113)	(142, 34.62385238840754)	(147, 34.46590750546754)	(150, 33.981259096055126)
SRR14240790_1	(1, 35.4466178624099)	(2, 35.2109881660614)	(3, 35.50330684132855)	(4, 35.56003009714072)	(5, 35.58456744460161)	(6, 35.573640092645235)	(7, 35.46667717374019)	(8, 35.567377913784405)	(9, 35.55371957907109)	(12, 35.57923211294116)	(17, 35.580584591269414)	(22, 35.553604481724776)	(27, 35.48452538881389)	(32, 35.45715735137211)	(37, 35.97342781542459)	(42, 36.051718324023746)	(47, 36.040921020423504)	(52, 36.07668349969652)	(57, 36.03271908690762)	(62, 36.00740553968721)	(67, 35.97550688749855)	(72, 35.943651533127834)	(77, 35.94490061365515)	(82, 35.92956942367028)	(87, 35.89630993212903)	(92, 35.886160580626395)	(97, 35.808998919447994)	(102, 35.741962018269)	(107, 35.715339391223246)	(112, 35.69911417818524)	(117, 35.63618908976619)	(122, 35.54757947641516)	(127, 35.53496418951478)	(132, 35.4992692270952)	(137, 35.41563808553715)	(142, 35.38186083592227)	(147, 35.3168095465238)	(150, 35.07127869302946)
SRR14240790_2	(1, 35.67708160498126)	(2, 35.60276827223106)	(3, 35.74643682226993)	(4, 35.74473018453124)	(5, 35.821020002737555)	(6, 35.80465192747626)	(7, 35.63234382274332)	(8, 35.618240267015246)	(9, 35.668635805464476)	(12, 35.572467525415306)	(17, 35.61110391784622)	(22, 35.58377354577507)	(27, 35.39705747945682)	(32, 35.334059975531304)	(37, 35.27271513198819)	(42, 35.28470574270605)	(47, 35.2757766675022)	(52, 35.25952890879118)	(57, 35.30625165680462)	(62, 35.3738308472187)	(67, 35.266959687743864)	(72, 35.13567182952755)	(77, 35.09443416255849)	(82, 35.080316979533436)	(87, 35.156897576982566)	(92, 35.22103834848015)	(97, 35.2554996028548)	(102, 35.21906017649684)	(107, 35.084682650699534)	(112, 35.08004994392244)	(117, 35.04504203758134)	(122, 34.92035544113166)	(127, 34.89723150735295)	(132, 34.81447601092536)	(137, 34.745280452080124)	(142, 34.52320853007278)	(147, 34.380945652098525)	(150, 33.90084763958399)
SRR14240791_1	(1, 35.526714901730124)	(2, 35.30286056720778)	(3, 35.6010747197123)	(4, 35.64947150200537)	(5, 35.676030503465405)	(6, 35.66855847763989)	(7, 35.56287411585498)	(8, 35.667031775692216)	(9, 35.637974379467444)	(12, 35.670438417209496)	(17, 35.67240256506098)	(22, 35.653584678325345)	(27, 35.579462289739254)	(32, 35.56732485192055)	(37, 36.013207239645226)	(42, 36.075944889298825)	(47, 36.041818198348665)	(52, 36.05499444040288)	(57, 36.0064206691035)	(62, 35.98153786076968)	(67, 36.00011754737854)	(72, 35.96845292568786)	(77, 35.957343127524474)	(82, 35.93854795558765)	(87, 35.90928947800178)	(92, 35.899109511679214)	(97, 35.83241828922276)	(102, 35.77498223975872)	(107, 35.744184448936764)	(112, 35.72539188191554)	(117, 35.67684132708939)	(122, 35.582545035104324)	(127, 35.558857529100614)	(132, 35.52674708393448)	(137, 35.44952517451414)	(142, 35.41841247863178)	(147, 35.35386261275522)	(150, 35.11589100407249)
SRR14240791_2	(1, 35.653284092717854)	(2, 35.54595548958199)	(3, 35.691775681295)	(4, 35.701138055592935)	(5, 35.76885800409239)	(6, 35.7319411814601)	(7, 35.62038882304602)	(8, 35.625871334903074)	(9, 35.65228161789847)	(12, 35.542591744338445)	(17, 35.52317010550405)	(22, 35.49534583768216)	(27, 35.363366169289)	(32, 35.3152003046237)	(37, 35.266473145716624)	(42, 35.25176429091077)	(47, 35.20629756495744)	(52, 35.17444540391576)	(57, 35.202783325934746)	(62, 35.25798812724609)	(67, 35.12229534790278)	(72, 35.07697167389928)	(77, 35.06722026777047)	(82, 35.111970774815674)	(87, 35.18608692309918)	(92, 35.20419580339561)	(97, 35.205058745559725)	(102, 35.15125980158188)	(107, 35.02191011538082)	(112, 35.001353669257284)	(117, 34.94483226268994)	(122, 34.82396674738957)	(127, 34.80685787855096)	(132, 34.72530163149798)	(137, 34.65610348868473)	(142, 34.441753964842206)	(147, 34.29325538858467)	(150, 33.830242263759736)
SRR14240792_1	(1, 31.76573509565822)	(2, 31.561849945679036)	(3, 31.830559401276403)	(4, 31.876558830545214)	(5, 31.897495145728367)	(6, 31.894729366546947)	(7, 31.802227814990875)	(8, 31.888622860653534)	(9, 31.87474771314405)	(12, 31.894676204757804)	(17, 31.896447404040067)	(22, 31.868811206559485)	(27, 31.806819677664134)	(32, 31.7879038975004)	(37, 35.263177163485096)	(42, 36.09070544481685)	(47, 36.066793821220934)	(52, 36.06944086078191)	(57, 36.021811648085915)	(62, 35.99925271628929)	(67, 35.98373368644419)	(72, 35.94942332468227)	(77, 35.93460997611132)	(82, 35.90918121152153)	(87, 35.86952139948828)	(92, 35.85585048172631)	(97, 35.78436962513585)	(102, 35.71915052548987)	(107, 35.678137420161235)	(112, 35.65654696531673)	(117, 35.5848746425712)	(122, 35.484229560145124)	(127, 35.46073797453513)	(132, 35.41985254355667)	(137, 35.326651881052406)	(142, 35.303381610547845)	(147, 35.2246897242674)	(150, 34.96022815833374)
SRR14240792_2	(1, 34.92059826325938)	(2, 34.69179176567434)	(3, 34.70372543521201)	(4, 34.61761944604473)	(5, 34.83480632106258)	(6, 34.89422586614391)	(7, 34.319559907737215)	(8, 33.79828835494226)	(9, 33.99425552278927)	(12, 33.6612727695107)	(17, 33.936266909244296)	(22, 33.918538550864376)	(27, 33.24887528957072)	(32, 33.00804516699014)	(37, 33.229917244760486)	(42, 33.143237734205776)	(47, 33.182774577068464)	(52, 33.0897575989203)	(57, 33.420095697283124)	(62, 33.72546724197435)	(67, 33.279362766677906)	(72, 33.12408433818297)	(77, 33.12884404408286)	(82, 33.635508933846026)	(87, 34.25085216677748)	(92, 34.462787544762826)	(97, 34.52757198310709)	(102, 34.52222536196982)	(107, 34.445220707352995)	(112, 34.45607674259359)	(117, 34.48731534626087)	(122, 34.39617781458246)	(127, 34.361638264948525)	(132, 34.25642037205561)	(137, 34.210819969469476)	(142, 34.004881771687835)	(147, 33.86818961904596)	(150, 33.30139084617038)
SRR14240793_1	(1, 35.96863079069495)	(2, 35.74334926803722)	(3, 36.02760186230606)	(4, 36.07410734482162)	(5, 36.10321303539346)	(6, 36.09922428129631)	(7, 35.995354576265534)	(8, 36.08660960626209)	(9, 36.07897700284489)	(12, 36.09589736192032)	(17, 36.100371089680166)	(22, 36.061537530375446)	(27, 35.99762479787459)	(32, 35.9699723407139)	(37, 36.10281685161327)	(42, 36.102179494919746)	(47, 36.08457067337995)	(52, 36.078178021828116)	(57, 36.0352062829116)	(62, 36.012856952895234)	(67, 35.98839737013179)	(72, 35.94033355163557)	(77, 35.94253440631716)	(82, 35.92755263422674)	(87, 35.878750487698554)	(92, 35.85658372463616)	(97, 35.78948401295266)	(102, 35.728146009893166)	(107, 35.684897443522665)	(112, 35.66454272811771)	(117, 35.59424617783884)	(122, 35.504164850152605)	(127, 35.47650443935282)	(132, 35.43597215153909)	(137, 35.33939653026348)	(142, 35.30739234049579)	(147, 35.24399087355242)	(150, 35.00553020208312)
SRR14240793_2	(1, 35.52671257666461)	(2, 35.522387137238674)	(3, 35.698338788958345)	(4, 35.7106543309952)	(5, 35.76965891698552)	(6, 35.719006732158796)	(7, 35.669530409000494)	(8, 35.72765939594781)	(9, 35.71271266933156)	(12, 35.67303150953283)	(17, 35.670997191707215)	(22, 35.632632185891694)	(27, 35.53598147439952)	(32, 35.48429860445626)	(37, 35.44276888421435)	(42, 35.42864165591095)	(47, 35.38659939282774)	(52, 35.334308387424024)	(57, 35.318882772998194)	(62, 35.33577992315909)	(67, 35.236580446188114)	(72, 35.20404174015274)	(77, 35.19483532138419)	(82, 35.1560041445472)	(87, 35.144955797141904)	(92, 35.11072863549995)	(97, 35.097493536935204)	(102, 35.02510006125493)	(107, 34.87364567357343)	(112, 34.84942234356547)	(117, 34.78188768862142)	(122, 34.64779334589933)	(127, 34.590975486034395)	(132, 34.487170992769904)	(137, 34.39044001310005)	(142, 34.14534736074334)	(147, 33.98448004098346)	(150, 33.50505369634136)
